year,month,day,subCategory,state,sales,profit,date
2011,12,5,Fasteners,California,15,7.2,
2014,10,16,Art,Utah,11.68,4.2048,
2014,3,24,Paper,Washington,20.04,9.6192,
2012,12,11,Binders,Ohio,10.332,-7.5768,
2014,7,12,Binders,California,29.8,9.3125,
2013,9,5,Envelopes,Missouri,16.56,7.7832,
2014,11,6,Paper,New York,12.96,6.2208,
2013,6,8,Fasteners,Pennsylvania,9.648,3.4974,
2013,10,14,Art,California,11.52,3.456,
2011,4,13,Art,Pennsylvania,17.856,1.116,
2013,6,20,Paper,California,17.12,8.0464,
2012,11,30,Fasteners,Pennsylvania,10.584,-2.3814,
2011,12,8,Supplies,Oregon,13.88,-2.6025,
2013,6,17,Paper,California,46.35,21.7845,
2011,9,21,Paper,Pennsylvania,11.352,4.1151,
2014,12,12,Paper,Illinois,10.368,3.6288,
2013,8,9,Paper,Oklahoma,10.56,4.752,
2011,1,21,Storage,Michigan,13.98,4.0542,
2014,6,4,Paper,Florida,15.552,5.4432,
2013,7,8,Binders,Pennsylvania,9.42,-7.85,
2013,9,12,Paper,Arizona,20.736,7.2576,
2014,9,16,Art,Washington,12.42,5.2164,
2011,2,21,Paper,California,12.96,6.2208,
2014,11,19,Labels,Wisconsin,7.38,3.4686,
2012,4,18,Art,Texas,7.872,0.8856,
2012,5,29,Fasteners,Ohio,8.04,2.9145,
2011,1,10,Accessories,Texas,31.2,9.75,
2013,12,10,Paper,Texas,9.392,3.2872,
2011,1,27,Paper,Virginia,16.68,8.34,
2014,10,21,Paper,Arkansas,39.96,18.7812,
2012,8,23,Paper,Illinois,10.368,3.6288,
2014,12,19,Art,Pennsylvania,18.704,2.338,
2014,12,10,Paper,Michigan,14.94,7.0218,
2014,5,7,Binders,Texas,11.06,-18.802,
2011,3,17,Art,Texas,4.448,0.3336,
2014,4,2,Phones,Florida,23.976,-5.6943,
2013,9,27,Paper,California,12.96,6.2208,
2011,1,7,Paper,Kentucky,6.54,3.0084,
2014,9,25,Art,Georgia,12.72,4.9608,
2012,11,12,Envelopes,New York,15.56,7.3132,
2011,11,11,Furnishings,Illinois,10.984,-7.9634,
2014,7,24,Binders,New York,13.128,4.2666,
2013,6,15,Furnishings,California,8.73,4.1031,
2014,12,6,Furnishings,New York,20.94,6.0726,
2011,7,19,Binders,Connecticut,20.88,9.6048,
2013,11,11,Paper,Ohio,22.248,7.5087,
2013,12,31,Supplies,Ohio,13.712,1.0284,
2014,7,30,Binders,Oklahoma,33.48,16.4052,
2014,3,22,Binders,California,8.544,2.8836,
2014,6,11,Storage,Washington,15.58,3.895,
2014,6,27,Labels,Florida,13.872,4.6818,
2013,9,4,Furnishings,Maryland,14.76,4.2804,
2014,11,5,Binders,Texas,7.536,-13.188,
2011,2,12,Labels,Missouri,14.94,6.8724,
2011,7,26,Furnishings,Texas,17.496,-10.0602,
2014,12,29,Fasteners,New York,13.96,6.4216,
2014,7,12,Labels,California,8.67,4.0749,
2011,3,11,Fasteners,Ohio,10.464,1.7004,
2013,9,11,Paper,New York,6.69,3.0774,
2012,7,20,Storage,Indiana,141.4,38.178,
2013,5,16,Art,Mississippi,8.34,2.1684,
2014,10,28,Art,Illinois,7.056,2.205,
2013,9,19,Furnishings,Ohio,5.352,1.6056,
2011,12,29,Phones,New Mexico,23.976,-5.6943,
2014,11,17,Art,California,23.36,6.0736,
2013,12,30,Binders,California,11.232,3.9312,
2011,3,19,Furnishings,Florida,4.992,1.3728,
2014,8,18,Paper,California,8.56,3.852,
2013,6,13,Art,Texas,11.264,3.9424,
2012,6,1,Labels,Michigan,28.91,13.2986,
2014,5,28,Accessories,North Carolina,27.192,0.3399,
2014,10,25,Fasteners,Mississippi,11.68,5.256,
2013,4,8,Appliances,Pennsylvania,33.528,2.5146,
2012,10,28,Furnishings,Kentucky,24.1,9.158,
2011,9,21,Paper,Nebraska,6.48,3.1104,
2012,9,27,Binders,Illinois,15.08,-22.62,
2013,12,31,Binders,Texas,6.924,-10.386,
2013,7,24,Binders,Illinois,11.416,-18.8364,
2014,5,1,Labels,Connecticut,5.76,2.8224,
2014,5,24,Appliances,Texas,18.32,-46.716,
2012,4,19,Appliances,Texas,19.568,-52.8336,
2011,11,7,Paper,New York,30.18,13.8828,
2012,11,20,Binders,Florida,7.23,-5.784,
2011,9,10,Envelopes,Oregon,21.728,7.6048,
2014,12,4,Paper,Texas,10.368,3.6288,
2013,6,13,Furnishings,Texas,6.984,-4.5396,
2013,1,23,Accessories,Vermont,99.98,42.9914,
2014,11,7,Storage,Texas,18.16,1.816,
2013,6,27,Storage,Rhode Island,14.9,1.043,
2014,9,26,Binders,Minnesota,8.26,3.8822,
2014,12,19,Paper,California,32.4,15.552,
2012,12,24,Binders,California,19.936,7.2268,
2012,4,10,Binders,California,12.832,4.3308,
2014,7,24,Art,Indiana,11.68,5.4896,
2014,3,6,Binders,Minnesota,18.69,9.1581,
2014,1,15,Envelopes,Tennessee,18.336,6.6468,
2012,3,16,Envelopes,Alabama,7.38,3.3948,
2012,9,25,Binders,Tennessee,6.336,-4.6464,
2013,12,1,Paper,Michigan,13.76,6.3296,
2013,9,3,Binders,Texas,8.608,-13.3424,
2013,12,30,Storage,California,14.03,4.0687,
2014,12,10,Furnishings,Texas,9.708,-5.8248,
2011,9,8,Accessories,Georgia,32.97,12.8583,
2012,7,20,Paper,Indiana,26.4,11.88,
2014,7,29,Binders,California,9.984,3.6192,
2014,1,22,Binders,Michigan,14.4,7.056,
2014,1,30,Art,California,8.34,2.1684,
2011,10,11,Labels,Arkansas,7.31,3.4357,
2013,11,25,Supplies,Washington,25.35,7.605,
2012,11,20,Accessories,Washington,13.98,6.0114,
2012,11,21,Accessories,Arizona,23.344,-1.459,
2013,12,16,Paper,Arkansas,19.44,9.3312,
2014,3,22,Envelopes,Pennsylvania,8.856,2.8782,
2014,1,23,Paper,Montana,11.96,5.382,
2014,9,3,Furnishings,Ohio,15.072,4.1448,
2012,11,20,Art,California,19.46,5.0596,
2014,12,25,Binders,New York,17.88,5.5875,
2013,5,27,Paper,District of Columbia,19.44,9.3312,
2014,9,18,Paper,Washington,12.96,6.3504,
2014,1,21,Art,California,24.2,7.986,
2011,4,12,Binders,California,18.088,6.5569,
2011,6,21,Appliances,Pennsylvania,44.416,3.8864,
2014,10,3,Fasteners,Washington,8.94,4.1124,
2013,7,26,Envelopes,Texas,20.936,7.0659,
2012,6,18,Art,Florida,13.632,3.5784,
2013,10,7,Binders,Oklahoma,28.85,14.425,
2014,12,12,Binders,New York,14.952,5.0463,
2014,10,16,Labels,California,14.73,7.2177,
2011,12,9,Paper,Texas,10.688,3.7408,
2013,7,31,Labels,Illinois,9.248,3.1212,
2014,4,22,Paper,Texas,20.736,7.2576,
2013,9,30,Art,Arizona,10.496,1.1808,
2014,12,25,Binders,Idaho,21.312,7.992,
2014,5,2,Labels,Florida,4.608,1.4976,
2014,1,15,Accessories,Indiana,12.12,2.5452,
2013,12,10,Appliances,Nebraska,60.34,15.6884,
2014,11,13,Paper,California,10.56,4.752,
2014,7,9,Art,Massachusetts,12.96,4.1472,
2011,12,27,Labels,California,11.56,5.4332,
2013,5,8,Labels,New York,44.4,22.2,
2012,4,6,Binders,Texas,9.648,-16.884,
2011,10,2,Paper,Arizona,9.408,3.4104,
2014,7,19,Paper,Arizona,16.096,5.2312,
2012,12,25,Paper,Michigan,17.34,8.4966,
2011,6,25,Art,Oregon,9.328,0.8162,
2011,12,12,Furnishings,California,12.54,4.5144,
2014,7,16,Labels,New York,7.83,3.6018,
2013,7,18,Binders,Washington,12.816,4.1652,
2014,7,15,Paper,Ohio,9.248,3.3524,
2013,5,10,Phones,Texas,19.136,1.9136,
2013,3,9,Accessories,Texas,27.96,8.388,
2013,5,3,Furnishings,New York,12.56,4.0192,
2011,3,3,Art,North Carolina,19.456,3.4048,
2011,8,11,Furnishings,Washington,12.35,5.434,
2014,6,21,Art,Ohio,5.248,0.5904,
2013,11,20,Art,New York,17.28,5.0112,
2013,9,9,Labels,Massachusetts,14.76,6.9372,
2013,4,18,Furnishings,North Carolina,18.624,6.2856,
2014,12,19,Art,California,6.63,1.7901,
2012,10,12,Binders,Indiana,12.56,5.652,
2013,3,22,Art,Illinois,13.392,1.5066,
2012,3,19,Paper,Florida,14.496,4.8924,
2012,4,5,Phones,Pennsylvania,14.85,-3.2175,
2014,11,14,Labels,Washington,8.64,4.2336,
2011,10,21,Binders,California,36.36,12.2715,
2011,8,9,Paper,California,5.98,2.691,
2012,4,11,Furnishings,Florida,67.36,10.104,
2012,9,24,Art,Arizona,16.464,1.8522,
2011,10,27,Paper,North Carolina,11.952,4.0338,
2012,11,20,Furnishings,California,32.04,8.01,
2014,12,2,Storage,New York,221.55,6.6465,
2013,4,9,Art,New York,17.04,6.9864,
2013,6,27,Art,New York,14.7,6.615,
2013,11,8,Furnishings,California,14.82,6.2244,
2014,3,18,Labels,New York,18.75,9,
2014,4,18,Binders,Colorado,12.03,-9.223,
2011,9,23,Binders,Minnesota,12.94,6.47,
2011,10,4,Labels,Washington,29.24,13.7428,
2013,12,10,Supplies,Illinois,20.568,1.5426,
2013,4,9,Envelopes,Georgia,17.92,8.6016,
2012,9,21,Binders,South Carolina,14.6,6.862,
2011,7,4,Paper,Virginia,21.84,10.92,
2011,3,17,Paper,Mississippi,12.96,6.3504,
2014,7,15,Art,Ohio,13.12,2.132,
2011,3,11,Art,California,7.98,2.0748,
2012,10,2,Furnishings,Oregon,11.032,3.0338,
2011,8,22,Supplies,Florida,7.632,-1.8126,
2013,1,3,Binders,Oklahoma,11.88,5.346,
2012,7,30,Furnishings,California,5.28,2.3232,
2014,11,7,Envelopes,California,15.28,7.4872,
2013,2,15,Fasteners,New York,8.72,3.5752,
2014,6,5,Paper,Alabama,12.48,5.616,
2014,7,4,Furnishings,Georgia,23.99,5.5177,
2014,12,11,Furnishings,Florida,19.104,5.7312,
2014,7,11,Furnishings,Georgia,18.84,7.9128,
2011,4,23,Furnishings,Ohio,22.336,7.8176,
2013,11,4,Art,Kentucky,7.98,2.0748,
2012,2,6,Art,Delaware,5.68,1.7608,
2014,10,1,Appliances,Washington,3.89,1.0114,
2011,3,30,Art,New York,10.5,2.94,
2014,4,21,Art,Illinois,15.76,3.546,
2011,7,12,Binders,California,7.712,2.7956,
2013,6,21,Paper,Pennsylvania,15.552,5.4432,
2013,12,21,Binders,Mississippi,15.42,6.939,
2011,11,12,Art,North Carolina,7.872,0.8856,
2012,12,22,Art,Wisconsin,17.12,4.9648,
2014,12,5,Art,Pennsylvania,13.392,3.1806,
2011,5,26,Art,Illinois,13.392,3.1806,
2014,12,24,Binders,Illinois,13.84,-22.144,
2014,9,25,Binders,Florida,15.57,-11.418,
2012,10,20,Furnishings,California,16.02,6.0876,
2011,12,27,Binders,Texas,4.984,-8.4728,
2014,3,17,Binders,Ohio,5.193,-3.462,
2014,4,24,Furnishings,Colorado,11.664,3.3534,
2013,4,22,Art,Connecticut,15.48,4.4892,
2014,11,15,Art,California,34.24,9.9296,
2014,9,11,Paper,Missouri,24.9,11.703,
2012,12,31,Furnishings,Texas,14.76,-11.439,
2014,10,22,Art,Florida,17.856,2.0088,
2014,4,15,Binders,New York,10.776,3.5022,
2013,8,9,Binders,California,15.24,5.334,
2013,8,14,Binders,Wisconsin,8.52,4.1748,
2013,7,9,Paper,Florida,15.984,4.995,
2014,9,8,Binders,Arizona,7.857,-6.0237,
2014,2,14,Art,Maryland,10.71,2.7846,
2012,3,29,Art,Virginia,5.56,1.4456,
2012,11,7,Binders,Florida,16.146,-12.9168,
2011,7,11,Binders,New York,18.28,6.398,
2013,6,18,Binders,Connecticut,7.96,3.7412,
2012,8,16,Paper,Pennsylvania,10.368,3.6288,
2011,6,4,Appliances,New York,15.56,4.0456,
2011,6,22,Binders,Arizona,8.226,-6.0324,
2014,8,12,Paper,New York,25.92,12.4416,
2014,5,1,Binders,Pennsylvania,13.896,-9.264,
2013,9,20,Paper,Rhode Island,17.04,7.668,
2012,2,15,Paper,California,13.36,6.4128,
2014,7,21,Labels,South Dakota,14.62,6.8714,
2012,6,11,Furnishings,Louisiana,29.16,10.7892,
2014,9,3,Art,California,9.4,2.726,
2013,4,17,Art,Georgia,12.84,3.7236,
2014,3,26,Art,Washington,23.1,6.93,
2013,5,11,Paper,Washington,11.96,5.8604,
2014,4,21,Furnishings,Illinois,14.56,-6.188,
2011,7,14,Phones,Pennsylvania,13.494,-2.249,
2013,9,14,Labels,Nebraska,14.4,7.056,
2014,1,27,Fasteners,California,11.84,5.6832,
2011,9,14,Paper,Texas,6.848,2.14,
2012,5,18,Paper,California,10.86,5.3214,
2012,6,12,Storage,Indiana,24.56,6.8768,
2011,9,26,Paper,Ohio,32.896,11.1024,
2012,7,18,Furnishings,New York,7.38,2.1402,
2013,9,13,Labels,Colorado,6.264,2.0358,
2012,4,28,Binders,Texas,12.176,-18.8728,
2013,7,11,Storage,Arizona,16.768,1.4672,
2011,1,5,Labels,Illinois,11.784,4.2717,
2011,3,3,Phones,New York,9.99,4.5954,
2013,5,13,Art,Virginia,10.96,2.9592,
2012,3,17,Accessories,New York,15.02,2.7036,
2011,11,25,Accessories,Texas,24.672,0,
2013,11,21,Furnishings,Texas,7.068,-2.8272,
2014,7,14,Phones,Pennsylvania,39.594,-7.2589,
2014,5,30,Paper,Indiana,7.98,3.99,
2014,1,16,Binders,Texas,4.276,-6.6278,
2013,9,4,Binders,Maryland,12.76,5.8696,
2011,9,15,Paper,New York,14.94,7.0218,
2013,5,31,Binders,Colorado,14.952,-11.9616,
2014,11,5,Labels,Texas,23.68,8.88,
2013,8,14,Binders,North Carolina,11.232,-8.2368,
2011,6,30,Art,Illinois,5.248,1.64,
2014,4,18,Paper,Colorado,20.736,7.2576,
2014,12,25,Binders,New York,14.376,4.8519,
2011,12,27,Paper,California,12.84,5.778,
2013,7,30,Binders,Florida,2.214,-1.476,
2014,8,5,Paper,Colorado,7.968,2.8884,
2014,9,24,Paper,Illinois,20.736,7.2576,
2013,7,29,Fasteners,Michigan,20.44,9.198,
2012,12,14,Furnishings,California,15.24,5.1816,
2014,2,17,Phones,Connecticut,14.99,7.3451,
2014,12,18,Binders,New York,24.816,8.3754,
2012,6,18,Binders,Virginia,33.02,15.8496,
2014,9,10,Binders,Ohio,6.258,-5.215,
2014,5,27,Paper,California,12.96,6.2208,
2013,12,4,Labels,New York,6.3,3.024,
2011,4,21,Binders,California,16.52,5.5755,
2012,5,28,Labels,New York,13.05,6.003,
2014,6,13,Paper,New York,19.04,9.3296,
2013,12,14,Art,California,9.84,3.2472,
2013,4,11,Paper,California,12.96,6.2208,
2013,12,13,Storage,Michigan,26.86,6.715,
2014,5,6,Binders,Colorado,9.552,-7.3232,
2012,9,17,Storage,New York,14.9,1.043,
2013,12,15,Paper,New York,14.62,6.7252,
2012,10,2,Binders,North Carolina,7.38,-5.412,
2012,7,18,Art,New York,5.76,1.6128,
2013,7,19,Art,Pennsylvania,11.264,1.2672,
2011,2,19,Storage,Texas,12.624,-2.5248,
2014,10,21,Paper,Florida,6.672,2.502,
2014,11,24,Supplies,Michigan,4.36,0.1744,
2012,8,27,Supplies,California,32.94,9.2232,
2014,4,3,Furnishings,California,25.11,6.5286,
2012,3,28,Paper,Pennsylvania,15.552,5.4432,
2012,3,24,Appliances,Florida,6.992,0.5244,
2013,9,9,Furnishings,Illinois,14.136,-7.7748,
2013,11,29,Binders,Florida,7.434,-5.6994,
2012,7,10,Binders,Arizona,3.366,-2.244,
2011,4,18,Fasteners,California,11.62,3.6022,
2012,12,18,Labels,Tennessee,18.432,5.9904,
2013,9,24,Envelopes,California,4.08,1.9176,
2011,11,3,Supplies,Connecticut,11.64,3.3756,
2014,8,7,Labels,New Hampshire,24.64,11.8272,
2014,9,23,Paper,Georgia,12.96,6.2208,
2013,9,9,Art,California,14.88,3.72,
2011,7,12,Paper,Texas,16.032,5.6112,
2014,2,3,Binders,California,30.96,10.062,
2012,2,23,Binders,New York,10.896,3.8136,
2011,10,27,Paper,North Carolina,10.368,3.6288,
2013,10,12,Art,Illinois,5.344,0.668,
2013,12,6,Furnishings,Delaware,13.4,6.432,
2011,6,20,Paper,Texas,11.648,4.0768,
2012,7,2,Paper,Florida,11.952,4.0338,
2014,11,21,Furnishings,Kentucky,27.58,11.5836,
2013,11,27,Binders,Florida,3.744,-2.6208,
2014,6,11,Labels,Washington,11.56,5.4332,
2013,11,11,Furnishings,California,9.98,2.7944,
2014,10,23,Phones,Pennsylvania,32.7,-6.54,
2011,12,27,Appliances,California,10.98,2.9646,
2014,1,2,Art,Texas,12.736,2.2288,
2012,12,8,Paper,Colorado,15.696,5.1012,
2013,11,15,Phones,New York,13.98,3.9144,
2011,1,24,Fasteners,Indiana,5.94,0,
2012,12,7,Labels,Washington,2.61,1.2006,
2012,6,14,Furnishings,Pennsylvania,51.072,5.1072,
2014,9,11,Binders,California,7.184,2.245,
2011,11,25,Furnishings,California,23.88,10.5072,
2012,11,25,Art,North Carolina,13.12,1.476,
2011,11,28,Art,Alabama,14.67,3.9609,
2012,6,29,Furnishings,Pennsylvania,20.104,1.7591,
2014,12,19,Paper,California,12.96,6.2208,
2012,9,12,Labels,New York,12.6,6.048,
2014,8,28,Art,Texas,5.952,0.372,
2014,3,18,Paper,Texas,10.272,3.21,
2013,6,6,Art,Delaware,11.16,2.79,
2012,12,19,Fasteners,Nebraska,5.04,0.2016,
2014,10,24,Binders,Texas,9.762,-15.1311,
2011,12,1,Furnishings,Ohio,8.128,1.4224,
2014,11,24,Labels,Illinois,11.52,4.176,
2011,1,21,Paper,California,19.36,9.2928,
2011,3,2,Envelopes,New York,11.36,5.3392,
2011,3,19,Binders,Florida,33.57,-25.737,
2011,8,2,Accessories,Missouri,21.2,9.116,
2011,10,20,Binders,Illinois,8.682,-14.7594,
2012,6,18,Binders,Tennessee,6.129,-4.4946,
2014,12,10,Binders,Arizona,13.005,-9.9705,
2014,6,9,Phones,California,17.52,-3.504,
2013,9,11,Labels,Washington,7.38,3.4686,
2012,11,21,Appliances,Texas,24.588,-67.617,
2012,10,18,Paper,Washington,17.94,8.7906,
2013,10,28,Fasteners,New York,40.67,12.6077,
2012,1,31,Binders,Minnesota,32.96,16.1504,
2012,9,1,Binders,California,4.752,1.6038,
2012,12,24,Art,Colorado,14.04,1.5795,
2011,8,1,Labels,North Carolina,17.544,5.9211,
2013,5,26,Paper,Georgia,19.36,9.2928,
2013,12,9,Binders,Ohio,12.957,-9.5018,
2011,10,2,Accessories,Arizona,7.16,-0.0895,
2014,3,26,Paper,Texas,6.848,2.14,
2013,3,30,Paper,New York,13.48,6.74,
2011,8,22,Art,Ohio,3.912,1.0269,
2013,4,11,Binders,California,23.2,8.12,
2013,9,20,Binders,California,11.952,4.1832,
2011,11,10,Paper,Michigan,12.84,5.778,
2013,12,15,Storage,New York,17.15,4.6305,
2012,12,20,Labels,Florida,11.696,3.9474,
2013,9,14,Paper,Nebraska,17.61,8.4528,
2014,5,3,Paper,California,15.7,7.065,
2014,11,14,Storage,New York,11.21,3.363,
2014,6,13,Furnishings,Illinois,8.856,-6.8634,
2013,9,30,Labels,Pennsylvania,15.936,5.1792,
2011,2,17,Appliances,Texas,7.96,-13.93,
2012,12,12,Fasteners,California,7.86,3.6156,
2011,11,12,Paper,California,11.96,5.8604,
2013,9,6,Binders,Pennsylvania,9.555,-7.3255,
2013,6,27,Furnishings,California,22.14,6.4206,
2013,11,11,Binders,New York,20.368,7.3834,
2012,5,21,Appliances,Illinois,20.768,-52.9584,
2014,4,26,Art,Arizona,8.896,0.6672,
2014,11,28,Phones,California,57.568,5.7568,
2011,11,1,Paper,California,21.4,9.63,
2011,11,11,Appliances,California,7.78,2.0228,
2013,9,24,Paper,Ohio,11.952,4.0338,
2014,3,14,Paper,Connecticut,27.12,12.4752,
2014,9,20,Binders,Pennsylvania,4.842,-3.3894,
2014,8,14,Envelopes,Tennessee,14.76,4.797,
2014,7,24,Paper,Illinois,63.312,20.5764,
2013,10,5,Furnishings,Florida,11.568,2.6028,
2011,8,22,Paper,Missouri,11.56,5.6644,
2012,10,18,Phones,Washington,249.584,15.599,
2011,8,20,Paper,Virginia,20.12,9.2552,
2014,5,16,Binders,Arizona,4.752,-3.168,
2013,11,20,Binders,Texas,10.78,-17.248,
2011,3,11,Furnishings,Ohio,8.32,2.288,
2014,3,18,Binders,Texas,13.776,-22.0416,
2012,9,18,Art,California,11.68,5.4896,
2013,12,28,Paper,Texas,10.368,3.6288,
2012,12,11,Art,Colorado,13.12,1.148,
2014,9,4,Art,New York,5.56,2.224,
2013,7,18,Furnishings,Washington,12.42,4.4712,
2013,5,11,Envelopes,Illinois,7.072,2.3868,
2012,8,24,Labels,Ohio,6.912,2.5056,
2012,5,31,Furnishings,New Jersey,8.28,2.9808,
2011,8,25,Envelopes,Ohio,4.72,1.652,
2014,11,24,Furnishings,Michigan,28.4,11.076,
2013,6,11,Labels,California,20.7,9.936,
2013,11,4,Art,Washington,8.82,2.3814,
2011,3,17,Art,Minnesota,19.68,5.7072,
2012,9,15,Paper,New York,12.96,6.2208,
2012,7,5,Binders,North Carolina,7.23,-5.784,
2014,9,18,Binders,Utah,11.784,4.2717,
2014,2,10,Appliances,Texas,12.992,-32.48,
2012,11,12,Art,Florida,11.76,1.323,
2011,5,3,Binders,New York,10.896,3.9498,
2012,1,3,Paper,Texas,10.368,3.6288,
2013,8,5,Binders,California,11.784,3.9771,
2014,9,8,Accessories,Wisconsin,13.48,1.8872,
2013,11,17,Binders,California,8.32,2.808,
2012,3,9,Labels,North Carolina,4.608,1.6704,
2013,7,9,Paper,Rhode Island,12.96,6.2208,
2014,1,2,Binders,Texas,13.748,-22.6842,
2011,8,12,Supplies,Florida,5.552,-1.041,
2012,11,8,Furnishings,North Carolina,4.712,1.4136,
2013,5,10,Binders,Texas,13.184,-20.4352,
2014,8,22,Binders,New York,32.088,11.2308,
2012,12,3,Binders,New York,10.752,3.36,
2014,12,31,Binders,California,13.904,4.5188,
2012,10,3,Storage,Pennsylvania,15.008,1.5008,
2012,11,1,Paper,New York,13.52,6.2192,
2012,6,7,Binders,California,7.52,2.632,
2014,4,27,Paper,Washington,20.34,9.3564,
2013,9,24,Furnishings,Ohio,28,7.7,
2013,5,24,Paper,Pennsylvania,10.368,3.6288,
2014,4,5,Envelopes,New York,16.98,8.49,
2011,9,25,Art,Colorado,14.576,2.3686,
2013,2,5,Labels,California,14.73,7.2177,
2014,12,5,Furnishings,New Jersey,12.99,1.5588,
2011,12,13,Binders,Kentucky,12.39,5.8233,
2013,11,4,Binders,Oregon,4.158,-3.465,
2011,12,21,Labels,Delaware,17.28,7.9488,
2013,10,28,Binders,New York,9.728,3.2832,
2013,12,11,Paper,New York,6.48,3.1104,
2014,11,25,Fasteners,Texas,10.824,2.5707,
2012,5,8,Furnishings,Ohio,8.352,1.2528,
2012,11,7,Paper,Delaware,7.3,3.431,
2014,11,27,Art,Georgia,12.84,3.7236,
2012,11,1,Fasteners,Pennsylvania,3.168,-0.7128,
2014,3,18,Labels,New York,7.31,3.4357,
2012,12,25,Labels,Tennessee,9.216,3.3408,
2013,5,15,Binders,Florida,10.38,-7.612,
2011,7,5,Binders,Florida,9.81,-6.867,
2013,9,23,Furnishings,Kentucky,13.28,6.3744,
2011,11,5,Furnishings,California,20.04,8.8176,
2014,9,20,Art,California,16.74,4.8546,
2014,11,18,Binders,Washington,13.904,4.5188,
2013,5,28,Paper,California,13.38,6.1548,
2014,1,23,Fasteners,Illinois,15.12,4.914,
2012,7,5,Labels,North Carolina,11.784,4.2717,
2014,1,3,Appliances,Texas,5.432,-13.58,
2012,6,19,Labels,Pennsylvania,5.904,1.9926,
2014,9,19,Art,California,8.82,2.3814,
2013,10,29,Binders,New Jersey,14.28,6.5688,
2013,9,6,Furnishings,Michigan,12.22,3.666,
2012,12,13,Labels,California,9.96,4.5816,
2012,4,20,Paper,Georgia,12.96,6.2208,
2013,11,11,Supplies,Ohio,14.72,-3.312,
2012,8,8,Binders,California,6.608,2.2302,
2011,11,17,Paper,Pennsylvania,12.448,3.89,
2013,4,17,Furnishings,New Jersey,9.96,3.2868,
2011,11,10,Paper,Michigan,15.84,7.128,
2013,9,30,Binders,California,27.24,9.534,
2014,11,17,Phones,Washington,107.88,10.788,
2014,12,29,Furnishings,Illinois,7.968,-2.3904,
2012,5,26,Furnishings,Washington,20.24,7.8936,
2014,6,3,Paper,Texas,10.688,3.7408,
2013,2,14,Art,Maryland,7.98,2.0748,
2014,8,22,Furnishings,Colorado,22.752,7.11,
2014,6,27,Paper,Michigan,4.54,2.043,
2011,7,11,Labels,New Jersey,14.4,7.056,
2011,11,15,Paper,Tennessee,24.896,7.78,
2011,11,14,Binders,Michigan,12.72,6.36,
2011,7,25,Supplies,California,15.52,4.5008,
2012,7,9,Labels,Maryland,12.39,5.6994,
2014,10,18,Art,California,10.64,2.7664,
2013,12,24,Art,Washington,8.82,2.5578,
2014,12,25,Furnishings,Arizona,8.544,1.9224,
2011,8,26,Furnishings,Delaware,10.68,4.0584,
2011,9,10,Binders,Virginia,9.64,4.7236,
2012,10,9,Binders,Florida,11.214,-8.5974,
2012,12,27,Envelopes,Ohio,19.872,6.7068,
2012,9,22,Labels,Tennessee,12,4.2,
2014,1,23,Art,Illinois,7.872,0.8856,
2013,6,5,Furnishings,Illinois,11.688,-4.6752,
2011,1,14,Binders,Louisiana,5.64,2.7072,
2013,9,16,Paper,Pennsylvania,5.344,1.8704,
2014,11,20,Paper,Texas,16.896,5.28,
2013,4,20,Binders,California,9.336,3.2676,
2014,10,31,Furnishings,Pennsylvania,7.168,0.9856,
2013,10,14,Paper,Texas,8.288,3.0044,
2013,6,12,Binders,Texas,8.272,-13.6488,
2014,11,12,Appliances,California,10.89,2.8314,
2012,12,27,Accessories,California,7.92,3.4848,
2013,11,11,Labels,Ohio,9.216,3.3408,
2011,6,29,Binders,New York,13.92,4.872,
2012,9,6,Binders,Florida,3.444,-2.5256,
2014,9,29,Paper,Florida,10.368,3.6288,
2014,3,5,Storage,Texas,8.72,0.654,
2012,10,10,Art,Illinois,8.016,1.002,
2014,9,3,Fasteners,Illinois,16,5.6,
2011,11,20,Binders,New York,12.96,4.536,
2013,8,10,Binders,Tennessee,11.88,-7.92,
2014,12,14,Paper,California,12.96,6.3504,
2011,6,9,Supplies,California,7.36,0.1472,
2014,10,31,Paper,California,7.42,3.71,
2014,12,19,Furnishings,New York,18.96,8.532,
2013,7,9,Binders,Colorado,8.736,-6.1152,
2011,7,12,Binders,Washington,11.264,3.8016,
2014,7,9,Art,Washington,13.12,4.3296,
2011,3,31,Binders,Illinois,8.134,-13.8278,
2012,1,3,Art,Texas,7.056,0.7938,
2013,11,18,Binders,New Mexico,10.776,3.3675,
2012,4,16,Fasteners,Pennsylvania,12.576,4.0872,
2014,7,12,Art,Iowa,30.32,11.8248,
2011,8,23,Paper,Colorado,15.552,5.4432,
2012,1,5,Binders,New York,13.168,4.6088,
2012,1,24,Art,Florida,13.12,2.132,
2013,10,4,Paper,California,8.56,3.852,
2011,12,9,Envelopes,Pennsylvania,30.672,9.585,
2011,7,18,Binders,New York,13.904,4.5188,
2014,12,12,Envelopes,Iowa,7.28,3.4944,
2013,12,7,Binders,California,13.376,4.6816,
2013,9,27,Envelopes,Illinois,8.928,3.348,
2014,8,15,Labels,California,5.76,2.8224,
2013,4,19,Paper,Illinois,9.664,3.2616,
2013,10,16,Paper,Oklahoma,12.96,6.2208,
2012,8,23,Appliances,Illinois,5.768,-13.5548,
2014,12,2,Binders,California,10.128,3.6714,
2013,5,30,Binders,Tennessee,11.277,-8.6457,
2014,2,20,Art,California,12.84,3.4668,
2012,12,18,Art,Colorado,6.848,0.5992,
